Noel Appleby;Lord of the Rings: The Return of the King, The; true
Nona Gaye;The Polar Express; true
Noomi Rapace;Sherlock Holmes: A Game of Shadows; true
Norma Shearer;Free Soul, A; true
Norman Burton;Save the Tiger; true
Octavia Spencer;The Help; true
Oded Fehr;Mummy Returns, The; true
Olga Kurylenko;Quantum of Solace; true
Oliver Platt;2012; true
Oliver Platt;Doctor Dolittle; true
Oliver Reed;Gladiator; true
Oliver Reed;Oliver!; true
Oliver Reed;Women in Love; true
Olivia de Havilland;Anthony Adverse; true
Olivia de Havilland;Heiress, The; true
Olivia de Havilland;To Each His Own; true
Olivia Newton-John;Grease; true
Olivia Wilde;TRON: Legacy; true
Olivia Williams;Sixth Sense, The; true
Olympia Dukakis;Moonstruck; true
Olympia Dukakis;Look Whos Talking; true
Omar Sharif;Lawrence of Arabia; true
Omar Sharif;Funny Girl; true
Orlando Bloom;Pirates of the Caribbean: Dead Mans Chest; true
Orlando Bloom;Pirates of the Caribbean: At Worlds End; true
Orlando Bloom;Pirates of the Caribbean: The Curse of the Black Pearl; true
Orson Welles;Man for All Seasons, A; true
Oscar Levant;American in Paris, An; true
Ossie Davis;Dinosaur; true
Ossie Davis;Doctor Dolittle; true
Otto Preminger;Stalag 17; true
Owen Wilson;Wedding Crashers; true
Owen Wilson;Night at the Museum: Battle of the Smithsonian; true
Owen Wilson;Cars 2; true
Owen Wilson;Cars; true
P.J. Johnson;Paper Moon; true
Paddy Considine;The Bourne Ultimatum; true
Paige OHara;Beauty and the Beast; true
Pam Ferris;Harry Potter and the Prisoner of Azkaban; true
Pamela Blair;Mighty Aphrodite; true
Pamela Brown;Lust for Life; true
Pamela Franklin;Prime of Miss Jean Brodie, The; true
Parker Posey;Superman Returns; true
Pascal Greggory;Mome, La; true
Pat Henning;On the Waterfront; true
Pat Hingle;Norma Rae; true
Pat Hingle;Batman; true
Patricia Arquette;Ed Wood; true
Patricia Neal;Subject Was Roses, The; true
Patricia Neal;Hud; true
Patricia Owens;Sayonara; true
Patricia Quinn;Rocky Horror Picture Show, The; true
Patricia Smith;Save the Tiger; true
Patricia Wettig;City Slickers; true
Patrick Stewart;X2; true
Patrick Stewart;Chicken Little; true
Patrick Stewart;X-Men: The Last Stand; true
Patrick Stewart;X-Men; true
Patrick Swayze;Ghost; true
Patti LuPone;Driving Miss Daisy; true
Patton Oswalt;Ratatouille; true
Patty Duke;Miracle Worker, The; true
Paul Benedict;Goodbye Girl, The; true
Paul Bettany;The Da Vinci Code; true
Paul Bettany;Beautiful Mind, A; true
Paul Dano;Little Miss Sunshine; true
Paul Douglas;Letter to Three Wives, A; true
Paul Fix;Bad Girl; true
Paul Freeman;Raiders of the Lost Ark; true
Paul Giamatti;Planet of the Apes; true
Paul Henreid;Goodbye, Mr. Chips; true
Paul Henreid;Casablanca; true
Paul Herman;Crazy Heart; true
Paul Hogan;Crocodile Dundee; true
Paul J. Lombardi;Fisher King, The; true
Paul L. Nolan;Oceans Eleven; true
Paul Le Mat;Melvin and Howard; true
Paul Lukas;Watch on the Rhine; true
Paul Lukas;Watch on the Rhine; true
Paul Michael Glaser;Butterflies Are Free; true
Paul Muni;Good Earth, The; true
Paul Muni;Story of Louis Pasteur, The; true
Paul Muni;Life of Emile Zola, The; true
Paul Newman;Color of Money, The; true
Paul Newman;Sweet Bird of Youth; true
Paul Newman;Sting, The; true
Paul Newman;Cars; true
Paul Newman;Hud; true
Paul Newman;Cool Hand Luke; true
Paul Pape;Saturday Night Fever; true
Paul Rudd;Cider House Rules, The; true
Paul Rudd;Knocked Up; true
Paul Sanchez;Cast Away; true
Paul Scofield;Man for All Seasons, A; true
Paul Simon;Annie Hall; true
Paul Sorvino;Touch of Class, A; true
Paul Sorvino;Goodfellas; true
Paul Walker;Fast and the Furious, The; true
Paul Walker;Fast & Furious; true
Paul Walker;Fast Five; true
Paula Patton;Mission: Impossible - Ghost Protocol; true
Paula Patton;Precious: Based on the Novel Push by Sapphire; true
Peggy Ashcroft;Passage to India, A; true
Peggy Dow;Harvey; true
Peggy Wood;Sound of Music, The; true
Penelope Ann Miller;The Artist; true
Penelope Cruz;Pirates of the Caribbean: On Stranger Tides; true
Penelope Cruz;Vicky Cristina Barcelona; true
Penelope Milford;Coming Home; true
Penelope Wilton;Iris; true
Pernilla August;Star Wars: Episode I - The Phantom Menace; true
Pete Postlethwaite;Lost World: Jurassic Park, The; true
Peter Boyle;Doctor Dolittle; true
Peter Brocco;One Flew Over the Cuckoos Nest; true
Peter Bull;African Queen, The; true
Peter Coyote;E.T. the Extra-Terrestrial; true
Peter Cushing;Star Wars; true
Peter Finch;Network; true
Peter MacNicol;Sophies Choice; true
Peter OToole;Last Emperor, The; true
Peter OToole;Lawrence of Arabia; true
Peter OToole;The Lion in Winter; true
Peter Sarsgaard;Boys Dont Cry; true
Peter Scolari;The Polar Express; true
Peter Sellers;Being There; true
Peter Sohn;Ratatouille; true
Peter Stormare;Bad Boys II; true
Peter Stormare;Fargo; true
Peter Ustinov;Spartacus; true
Peter Ustinov;Topkapi; true
Phil Harris;Jungle Book, The; true
Philip Baker Hall;Bruce Almighty; true
Philip Bosco;Children of a Lesser God; true
Philip Ober;Come Back, Little Sheba; true
Philip Seymour Hoffman;Twister; true
Philip Seymour Hoffman;Capote; true
Philip Seymour Hoffman;Scent of a Woman; true
Philip Seymour Hoffman;Mission: Impossible III; true
Philip Seymour Hoffman;Patch Adams; true
Phillip Alford;To Kill a Mockingbird; true
Phillip Terry;Lost Weekend, The; true
Phillip Terry;To Each His Own; true
Phoebe Cates;Gremlins; true
Phoebe Waller-Bridge;The Iron Lady; true
Phyllis Boyens;Coal Miners Daughter; true
Phyllis Diller;A Bugs Life; true
Pierce Brosnan;Mrs. Doubtfire; true
Pierce Brosnan;Mamma Mia!; true
Pierce Brosnan;Die Another Day; true
Pinto Colvig;Snow White and the Seven Dwarfs; true
Piper Laurie;Children of a Lesser God; true
Piper Perabo;Cheaper by the Dozen; true
Polly Holliday;Gremlins; true
Polly Holliday;Mrs. Doubtfire; true
Powers Boothe;Blue Sky; true
Preston Foster;Informer, The; true
Prunella Scales;Howards End; true
Queen Latifah;Bringing Down the House; true
Queen Latifah;Chicago; true
Quinn Cummings;Goodbye Girl, The; true
Quinton Aaron;The Blind Side; true
R. Lee Ermey;Dead Man Walking; true
Rachael Taylor;Transformers; true
Rachel McAdams;Sherlock Holmes: A Game of Shadows; true
Rachel McAdams;Wedding Crashers; true
Rachel McAdams;Sherlock Holmes; true
Rachel Weisz;Mummy Returns, The; true
Rachel Weisz;The Mummy; true
Rachel Weisz;The Constant Gardener; true
Raini Rodriguez;Paul Blart: Mall Cop; true
Rajendranath Zutshi;Slumdog Millionaire; true
Ralph Bellamy;Awful Truth, The; true
Ralph Bellamy;Pretty Woman; true
Ralph Clanton;Cyrano de Bergerac; true
Ralph Fiennes;Harry Potter and the Deathly Hallows: Part 2; true
Ralph Fiennes;Clash of the Titans; true
Ralph Fiennes;English Patient, The; true
Ralph Fiennes;The Reader; true
Ralph Fiennes;Schindlers List; true
Ralph Fiennes;The Constant Gardener; true
Ralph Fiennes;The Hurt Locker; true
Ralph Macchio;My Cousin Vinny; true
Ralph Richardson;Heiress, The; true
Randy Quaid;Brokeback Mountain; true
Raul Julia;Kiss of the Spider Woman; true
Ray Anthony;Matrix Reloaded, The; true
Ray Collins;Double Life, A; true
Ray Liotta;Goodfellas; true
Ray Liotta;Wild Hogs; true
Ray Liotta;Hannibal; true
Ray Milland;Lost Weekend, The; true
Ray Romano;Ice Age: The Meltdown; true
Ray Romano;Ice Age; true
Ray Walston;Sting, The; true
Ray Walston;Apartment, The; true
Ray Winstone;Indiana Jones and the Kingdom of the Crystal Skull; true
Raymond J. Barry;Dead Man Walking; true
Raymond J. Barry;Born on the Fourth of July; true
Raymond Massey;East of Eden; true
Raymond Serra;Teenage Mutant Ninja Turtles; true
Rebecca De Mornay;Trip to Bountiful, The; true
Rebecca Hall;Vicky Cristina Barcelona; true
Red Buttons;They Shoot Horses, Dont They?; true
Red Buttons;Sayonara; true
Reese Witherspoon;Monsters vs Aliens; true
Reese Witherspoon;Walk the Line; true
Regina King;Ray; true
Reginald Owen;Mrs. Miniver; true
Rene Ceballos;Mighty Aphrodite; true
Rene Enriquez;Harry and Tonto; true
Rene Russo;Lethal Weapon 3; true
Rene Russo;Ransom; true
Rene Russo;Lethal Weapon 4; true
Renee Zellweger;Jerry Maguire; true
Renee Zellweger;Cold Mountain; true
Renee Zellweger;Chicago; true
Renee Zellweger;Shark Tale; true
Rex Harrison;My Fair Lady; true
Rhys Ifans;The Amazing Spider-Man; true
Richard A. Dysart;Being There; true
Richard Arlen;Wings; true
Richard Attenborough;Lost World: Jurassic Park, The; true
Richard Attenborough;Jurassic Park; true
Richard Benjamin;Sunshine Boys, The; true
Richard Beymer;West Side Story; true
Richard Beymer;Diary of Anne Frank, The; true
Richard Bradford;Trip to Bountiful, The; true
Richard Burton;V.I.P.s, The; true
Richard Burton;Whos Afraid of Virginia Woolf?; true
Richard Crenna;Rambo: First Blood Part II; true
Richard Davalos;East of Eden; true
Richard Dix;Cimarron; true
Richard Dixon;The Kings Speech; true
Richard Dreyfuss;Goodbye Girl, The; true
Richard Dreyfuss;Jaws; true
Richard Farnsworth;Misery; true
Richard Gaines;More the Merrier, The; true
Richard Gere;Chicago; true
Richard Gere;Runaway Bride; true
Richard Gere;Officer and a Gentleman, An; true
Richard Gere;Pretty Woman; true
Richard Greene;Kentucky; true
Richard Griffiths;Harry Potter and the Chamber of Secrets; true
Richard Griffiths;Harry Potter and the Deathly Hallows: Part 1; true
Richard Griffiths;Harry Potter and the Prisoner of Azkaban; true
Richard Harris;Unforgiven; true
Richard Harris;Gladiator; true
Richard Harris;Harry Potter and the Sorcerers Stone; true
Richard Haydn;Sound of Music, The; true
Richard Jaeckel;Come Back, Little Sheba; true
Richard Lewis;Leaving Las Vegas; true
Richard Macklin;Harry Potter and the Order of the Phoenix; true
Richard OBrien;Rocky Horror Picture Show, The; true
Richard Roxburgh;Mission: Impossible II; true
Richard S. Castellano;Godfather, The; true
Richard Schiff;Doctor Dolittle; true
Richard White;Beauty and the Beast; true
Richard Whorf;Yankee Doodle Dandy; true
Richard Widmark;Judgment at Nuremberg; true
Rick Lenz;Cactus Flower; true
Rick Moranis;Ghostbusters; true
Rick Moranis;Honey, I Shrunk the Kids; true
Rick Moranis;Flintstones, The; true
Rick Yune;Fast and the Furious, The; true
Rick Yune;Die Another Day; true
Rip Torn;Sweet Bird of Youth; true
Rip Torn;Men in Black; true
Rita Hayworth;Separate Tables; true
Rita Karin;Sophies Choice; true
Rita Moreno;King and I, The; true
Rita Moreno;West Side Story; true
Rita Wilson;Runaway Bride; true
Ritchie Singer;Crocodile Dundee; true
Rob Lowe;Austin Powers: The Spy Who Shagged Me; true
Rob Schneider;Grown Ups; true
Robbie Coltrane;Brave; true
Robbie Coltrane;Harry Potter and the Sorcerers Stone; true
Robby Benson;Beauty and the Beast; true
Robert Carradine;Coming Home; true
Robert Coogan;Skippy; true
Robert De Niro;Goodfellas; true
Robert De Niro;Meet the Fockers; true
Robert De Niro;Shark Tale; true
Robert De Niro;Raging Bull; true
Robert De Niro;Untouchables, The; true
Robert De Niro;Godfather: Part II, The; true
Robert De Niro;Meet the Parents; true
Robert De Niro;Deer Hunter, The; true
Robert Donat;Private Life of Henry VIII., The; true
Robert Donat;Goodbye, Mr. Chips; true
Robert Downey Jr.;Sherlock Holmes: A Game of Shadows; true
Robert Downey Jr.;Iron Man 2; true
Robert Downey Jr.;Sherlock Holmes; true
Robert Downey Jr.;Iron Man; true
Robert Downey Jr.;The Avengers; true
Robert Drivas;Cool Hand Luke; true
Robert Duvall;True Grit; true
Robert Duvall;Godfather, The; true
Robert Duvall;Godfather: Part II, The; true
Robert Duvall;Tender Mercies; true
Robert Duvall;To Kill a Mockingbird; true
Robert Duvall;Deep Impact; true
Robert Duvall;Network; true
Robert Keith;Written on the Wind; true
Robert Littman;Rush Hour; true
Robert Loggia;Prizzis Honor; true
Robert Loggia;Officer and a Gentleman, An; true
Robert MacNaughton;E.T. the Extra-Terrestrial; true
Robert Mitchum;Ryans Daughter; true
Robert Morley;African Queen, The; true
Robert Morley;Topkapi; true
Robert Morley;Around the World in Eighty Days; true
Robert Patrick;Walk the Line; true
Robert Patrick;Terminator 2: Judgment Day; true
Robert Pattinson;Twilight; true
Robert Pattinson;The Twilight Saga: Breaking Dawn - Part 1; true
Robert Pattinson;The Twilight Saga: Eclipse; true
Robert Pattinson;New Moon; true
Robert Portal;The Kings Speech; true
Robert Prosky;Dead Man Walking; true
Robert Redford;All the Presidents Men; true
Robert Redford;Sting, The; true
Robert Redford;Out of Africa; true
Robert Shaw;Jaws; true
Robert Shaw;Man for All Seasons, A; true
Robert Shaw;Sting, The; true
Robert Stack;Written on the Wind; true
Robert Stephens;Prime of Miss Jean Brodie, The; true
Robert Sterling;Johnny Eager; true
Robert Strauss;Stalag 17; true
Robert Taylor;Johnny Eager; true
Robert Wagner;Austin Powers in Goldmember; true
Robert Wagner;Austin Powers: The Spy Who Shagged Me; true
Robert Wuhl;Batman; true
Roberta Maxwell;Philadelphia; true
Roberto Benigni;Vita e bella, La; true
Roberts Blossom;Home Alone; true
Robin Williams;Night at the Museum: Battle of the Smithsonian; true
Robin Williams;Aladdin; true
Robin Williams;Good Will Hunting; true
Robin Williams;Happy Feet; true
Robin Williams;Fisher King, The; true
Robin Williams;Patch Adams; true
Robin Williams;Mrs. Doubtfire; true
Robin Wright Penn;Forrest Gump; true
Rock Hudson;Written on the Wind; true
Rock Hudson;Giant; true
Rod Steiger;In the Heat of the Night; true
Rod Steiger;On the Waterfront; true
Rod Taylor;One Hundred and One Dalmatians; true
Roddy McDowall;How Green Was My Valley; true
Rodney A. Grant;Dances with Wolves; true
Roger Allam;The Queen; true
Roland Culver;To Each His Own; true
Roland Curram;Darling; true
Ron Leibman;Norma Rae; true
Ron Moody;Oliver!; true
Ron Perlman;Tangled; true
Ron Rich;Fortune Cookie, The; true
Ron Silver;Reversal of Fortune; true
Ronald Colman;Double Life, A; true
Ronald Lacey;Raiders of the Lost Ark; true
Ronald Squire;Around the World in Eighty Days; true
Rongguang Yu;The Karate Kid; true
Ronny Cox;Beverly Hills Cop II; true
Ronny Cox;Beverly Hills Cop; true
Rory Culkin;Signs; true
Rosamund Pike;Die Another Day; true
Rosario Dawson;Men in Black II; true
Roscoe Ates;Champ, The; true
Roscoe Karns;It Happened One Night; true
Rose Byrne;Bridesmaids; true
Rose Hobart;Farmers Daughter, The; true
Roselyn Sanchez;Rush Hour 2; true
Rosemary Harris;Spider-Man 2; true
Roshan Seth;Indiana Jones and the Temple of Doom; true
Rosie Huntington-Whiteley;Transformers: Dark of the Moon; true
Rosie ODonnell;Flintstones, The; true
Rowan Atkinson;Scooby-Doo; true
Roy Atwell;Snow White and the Seven Dwarfs; true
Roy Dotrice;Amadeus; true
Roy Scheider;Klute; true
Roy Scheider;French Connection, The; true
Roy Scheider;Jaws; true
Rudy Bond;Streetcar Named Desire, A; true
Ruocheng Ying;Last Emperor, The; true
Rupert Grint;Harry Potter and the Order of the Phoenix; true
Rupert Grint;Harry Potter and the Chamber of Secrets; true
Rupert Grint;Harry Potter and the Deathly Hallows: Part 2; true
Rupert Grint;Harry Potter and the Half-Blood Prince; true
Russ Tamblyn;West Side Story; true
Russell Brand;Despicable Me; true
Russell Crowe;Gladiator; true
Russell Crowe;Beautiful Mind, A; true
Russell Crowe;L.A. Confidential; true
Ruth Gordon;Rosemarys Baby; true
Ruth Hussey;Philadelphia Story, The; true
Ruth White;Charly; true
Ryan ONeal;Paper Moon; true
Ryan Reynolds;The Proposal; true
Sacha Baron Cohen;Madagascar: Escape 2 Africa; true
Sacha Baron Cohen;Madagascar 3: Europes Most Wanted; true
Sacha Baron Cohen;Madagascar; true
Sala Baker;Lord of the Rings: The Fellowship of the Ring, The; true
Salli Richardson;I Am Legend; true
Sally Eilers;Bad Girl; true
Sally Field;Mrs. Doubtfire; true
Sally Field;Norma Rae; true
Sally Field;Places in the Heart; true
Sally Field;Forrest Gump; true
Sam Elliott;Hulk; true
Sam Neill;Jurassic Park; true
Sam Neill;Piano, The; true
Sam Neill;Jurassic Park III; true
Sam Rockwell;Iron Man 2; true
Sam Waterston;Killing Fields, The; true
Sam Worthington;Avatar; true
Sam Worthington;Clash of the Titans; true
Samantha Morton;Minority Report; true
Samuel L. Jackson;Star Wars: Episode II - Attack of the Clones; true
Samuel L. Jackson;The Incredibles; true
Samuel L. Jackson;XXX; true
Samuel L. Jackson;Star Wars: Episode III - Revenge of the Sith; true
Sandra Bullock;The Blind Side; true
Sandra Bullock;The Proposal; true
Sandra Bullock;Crash; true
Sandy Dennis;Whos Afraid of Virginia Woolf?; true
Sandy Nelson;Braveheart; true
Sarah Jessica Parker;Sex and the City; true
Sarah Jessica Parker;Ed Wood; true
Sarah Michelle Gellar;Scooby-Doo; true
Saunders Triplets;Harry Potter and the Sorcerers Stone; true
Saurabh Shukla;Slumdog Millionaire; true
Scarlett Johansson;Iron Man 2; true
Scarlett Johansson;The Avengers; true
Scarlett Johansson;Vicky Cristina Barcelona; true
Scott Glenn;Training Day; true
Scott Glenn;Silence of the Lambs, The; true
Scott Glenn;The Bourne Ultimatum; true
Scott Weinger;Aladdin; true
Sean Astin;Lord of the Rings: The Return of the King, The; true
Sean Astin;Lord of the Rings: The Fellowship of the Ring, The; true
Sean Astin;Lord of the Rings: The Two Towers, The; true
Sean Bean;National Treasure; true
Sean Bean;Lord of the Rings: The Fellowship of the Ring, The; true
Sean Connery;Untouchables, The; true
Sean Connery;Indiana Jones and the Last Crusade; true
Sean Connery;Rock, The; true
Sean Lawlor;Braveheart; true
Sean Penn;Mystic River; true
Sean Penn;Milk; true
Sean Penn;Dead Man Walking; true
Seann William Scott;Ice Age: The Meltdown; true
Sebastian Cabot;Jungle Book, The; true
Sebastian Stan;Captain America: The First Avenger; true
Sela Ward;Fugitive, The; true
Sergio Bini Bustric;Vita e bella, La; true
Sergio Rubini;Passion of the Christ, The; true
Sessue Hayakawa;Bridge on the River Kwai, The; true
Seth Green;Austin Powers in Goldmember; true
Seth MacFarlane;Ted; true
Seth Rogen;Knocked Up; true
Seth Rogen;Horton Hears a Who!; true
Seth Rogen;Monsters vs Aliens; true
Shani Wallis;Oliver!; true
Shannon Elizabeth;American Pie 2; true
Shelley Winters;Place in the Sun, A; true
Shelley Winters;Double Life, A; true
Shelley Winters;Diary of Anne Frank, The; true
Shelley Winters;Patch of Blue, A; true
Sherri Shepherd;Precious: Based on the Novel Push by Sapphire; true
Shia LaBeouf;Transformers; true
Shia LaBeouf;Transformers: Revenge of the Fallen; true
Shia LaBeouf;Transformers: Dark of the Moon; true
Shia LaBeouf;Indiana Jones and the Kingdom of the Crystal Skull; true
Shirley Booth;Come Back, Little Sheba; true
Shirley Jones;Elmer Gantry; true
Shirley Knight;Paul Blart: Mall Cop; true
Shirley Knight;Sweet Bird of Youth; true
Shirley MacLaine;Apartment, The; true
Shirley MacLaine;Being There; true
Shirley MacLaine;Terms of Endearment; true
Sidney Blackmer;Rosemarys Baby; true
Sidney Poitier;Patch of Blue, A; true
Sidney Poitier;In the Heat of the Night; true
Sidney Poitier;Guess Whos Coming to Dinner; true
Sidney Poitier;Lilies of the Field; true
Signe Hasso;Double Life, A; true
Sigourney Weaver;Avatar; true
Sigourney Weaver;Ghostbusters; true
Simon Callow;Amadeus; true
Simon McBurney;The Last King of Scotland; true
Simon Oakland;I Want to Live!; true
Simon Pegg;Mission: Impossible - Ghost Protocol; true
Simone Signoret;Room at the Top; true
Sissy Spacek;Affliction; true
Sissy Spacek;Coal Miners Daughter; true
Skandar Keynes;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe; true
Skandar Keynes;The Chronicles of Narnia: Prince Caspian; true
Skeet Ulrich;As Good As It Gets; true
Sonia Braga;Kiss of the Spider Woman; true
Sonia Todd;Shine; true
Sophia Loren;Ciociara, La; true
Sotiris Moustakas;Alexis Zorbas; true
Spencer Tracy;Judgment at Nuremberg; true
Spencer Tracy;Captains Courageous; true
Spencer Tracy;Guess Whos Coming to Dinner; true
Spencer Tracy;Boys Town; true
Stanley Holloway;My Fair Lady; true
Stanley Lawrence;Ghost; true
Stanley Ridges;Sergeant York; true
Stanley Tucci;The Hunger Games; true
Stellan Skarsgard;Mamma Mia!; true
Stellan Skarsgard;Good Will Hunting; true
Stellan Skarsgard;Thor; true
Stephen Baldwin;Usual Suspects, The; true
Stephen Boyd;Ben-Hur; true
Stephen D. Newman;Sophies Choice; true
Stephen Dillane;Hours, The; true
Stephen Lang;Avatar; true
Stephen McNally;Johnny Belinda; true
Stephen Young;Patton; true
Sterling Holloway;Jungle Book, The; true
Steve Buscemi;Monsters, Inc.; true
Steve Buscemi;Fargo; true
Steve Carell;Over the Hedge; true
Steve Carell;Horton Hears a Who!; true
Steve Carell;Despicable Me; true
Steve Guttenberg;Three Men and a Baby; true
Steve Harris;Minority Report; true
Steve Martin;Cheaper by the Dozen; true
Steve Martin;Bringing Down the House; true
Steve ODonnell;Shakespeare in Love; true
Steven Berkoff;Rambo: First Blood Part II; true
Steven Weber;Leaving Las Vegas; true
Stockard Channing;Grease; true
Stuart Buchanan;Snow White and the Seven Dwarfs; true
Stuart Pankin;Fatal Attraction; true
Stuart Wilson;Lethal Weapon 3; true
Stubby Kaye;Who Framed Roger Rabbit; true
Susan Brown;The Iron Lady; true
Susan Hayward;I Want to Live!; true
Susan Sarandon;Rocky Horror Picture Show, The; true
Susan Sarandon;Dead Man Walking; true
Susannah York;Tom Jones; true
Susannah York;They Shoot Horses, Dont They?; true
Susanne Lothar;The Reader; true
Sydney Pollack;Michael Clayton; true
Sylvester Stallone;Rambo: First Blood Part II; true
Sylvester Stallone;Rocky; true
Sylvia Miles;Midnight Cowboy; true
Sylvia Syms;The Queen; true
Sylvie Testud;Mome, La; true
Talia Shire;Rocky; true
Tamara Tunie;Wall Street; true
Tanveer K. Atwal;Matrix Revolutions, The; true
Taraji P. Henson;The Karate Kid; true
Tatum ONeal;Paper Moon; true
Taylor Lautner;The Twilight Saga: Breaking Dawn - Part 1; true
Taylor Lautner;The Twilight Saga: Eclipse; true
Taylor Momsen;How the Grinch Stole Christmas; true
Taylor Simpson;Monsters Ball; true
Taylor Swift;The Lorax; true
Tea Leoni;Jurassic Park III; true
Tea Leoni;Deep Impact; true
Ted Danson;Three Men and a Baby; true
Ted Levine;Silence of the Lambs, The; true
Teresa Wright;Mrs. Miniver; true
Teresa Wright;Best Years of Our Lives, The; true
Teri Garr;Tootsie; true
Teri Polo;Meet the Parents; true
Terrence Howard;Iron Man; true
Terry Kilburn;Goodbye, Mr. Chips; true
Terry Kinney;Firm, The; true
Terry Moore;Come Back, Little Sheba; true
Terry Saunders;King and I, The; true
Tess Harper;Tender Mercies; true
Thandie Newton;Mission: Impossible II; true
Thandie Newton;The Pursuit of Happyness; true
Thandie Newton;2012; true
Theodore Bikel;I Want to Live!; true
Theodore Bikel;African Queen, The; true
Thomas F. Wilson;Back to the Future; true
Thomas Haden Church;Spider-Man 3; true
Thomas Ian Nicholas;American Pie 2; true
Thomas Kretschmann;Pianist, The; true
Thomas Kretschmann;King Kong; true
Thomas Mitchell;High Noon; true
Thomas Mitchell;Stagecoach; true
Thomas Mitchell;Gone with the Wind; true
Thomas Wilson Brown;Honey, I Shrunk the Kids; true
Thora Birch;American Beauty; true
Tia Carrere;True Lies; true
Tia Carrere;Lilo & Stitch; true
Tilda Swinton;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe; true
Tilda Swinton;Adaptation.; true
Tilda Swinton;Michael Clayton; true
Tilly Losch;Good Earth, The; true
Tim Allen;Santa Clause, The; true
Tim Allen;Wild Hogs; true
Tim Allen;Toy Story 3; true
Tim Allen;Toy Story 2; true
Tim Allen;Santa Clause 2, The; true
Tim Allen;Toy Story; true
Tim Curry;Rocky Horror Picture Show, The; true
Tim Holt;Treasure of the Sierra Madre, The; true
Tim Matheson;Animal House; true
Tim McGraw;The Blind Side; true
Tim Robbins;War of the Worlds; true
Tim Robbins;Mystic River; true
Tim Roth;Planet of the Apes; true
Timothy Bottoms;Last Picture Show, The; true
Timothy Bottoms;Paper Chase, The; true
Timothy Hutton;Ordinary People; true
Timothy Spall;Harry Potter and the Goblet of Fire; true
Tobey Maguire;Spider-Man 3; true
Tobey Maguire;Spider-Man; true
Tobey Maguire;Spider-Man 2; true
Tobey Maguire;Cider House Rules, The; true
Toby Stephens;Die Another Day; true
Tom Arnold;True Lies; true
Tom Berenger;Training Day; true
Tom Berenger;Platoon; true
Tom Bower;Crazy Heart; true
Tom Bower;Pollock; true
Tom Cruise;Mission: Impossible; true
Tom Cruise;Few Good Men, A; true
Tom Cruise;War of the Worlds; true
Tom Cruise;Color of Money, The; true
Tom Cruise;Mission: Impossible - Ghost Protocol; true
Tom Cruise;Born on the Fourth of July; true
Tom Cruise;Mission: Impossible II; true
Tom Cruise;Mission: Impossible III; true
Tom Cruise;Jerry Maguire; true
Tom Cruise;Top Gun; true
Tom Cruise;Firm, The; true
Tom Cruise;Rain Man; true
Tom Cruise;Minority Report; true
Tom Felton;Rise of the Planet of the Apes; true
Tom Hanks;Toy Story 3; true
Tom Hanks;Catch Me If You Can; true
Tom Hanks;Toy Story 2; true
Tom Hanks;Green Mile, The; true
Tom Hanks;Saving Private Ryan; true
Tom Hanks;The Da Vinci Code; true
Tom Hanks;Toy Story; true
Tom Hanks;Forrest Gump; true
Tom Hanks;The Polar Express; true
Tom Hanks;Philadelphia; true
Tom Hanks;Apollo 13; true
Tom Hardy;The Dark Knight Rises; true
Tom Hardy;Inception; true
Tom Hiddleston;Thor; true
Tom Hulce;Amadeus; true
Tom Hulce;Animal House; true
Tom Selleck;Three Men and a Baby; true
Tom Sizemore;Saving Private Ryan; true
Tom Skerritt;Top Gun; true
Tom Welling;Cheaper by the Dozen; true
Tom Wilkinson;Shakespeare in Love; true
Tom Wilkinson;Michael Clayton; true
Tom Wilkinson;Rush Hour; true
Tomas Milian;Traffic; true
Tommy Lee Jones;Batman Forever; true
Tommy Lee Jones;Fugitive, The; true
Tommy Lee Jones;Men in Black; true
Tommy Lee Jones;Captain America: The First Avenger; true
Tommy Lee Jones;Coal Miners Daughter; true
Tommy Lee Jones;Men in Black 3; true
Tommy Lee Jones;Blue Sky; true
Tommy Lee Jones;No Country for Old Men; true
Tommy Lee Jones;Men in Black II; true
Toni Collette;Little Miss Sunshine; true
Toni Collette;Sixth Sense, The; true
Tony Goldwyn;Tarzan; true
Tony Goldwyn;Ghost; true
Tony Lo Bianco;French Connection, The; true
Tony Roberts;Annie Hall; true
Tony Sirico;Bullets Over Broadway; true
Topher Grace;Spider-Man 3; true
Trevor Howard;Ryans Daughter; true
Trevor Howard;Gandhi; true
Trevor Morgan;Jurassic Park III; true
Tyrese Gibson;Transformers; true
Tyrese Gibson;Fast Five; true
Tyrese Gibson;Transformers: Revenge of the Fallen; true
Tyrese Gibson;Transformers: Dark of the Moon; true
Tyrone Power;Razors Edge, The; true
Tyrone Power;In Old Chicago; true
Tzi Ma;Rush Hour; true
Una OConnor;Cavalcade; true
Uta Hagen;Reversal of Fortune; true
Val Kilmer;Top Gun; true
Val Kilmer;Batman Forever; true
Valente Rodriguez;Erin Brockovich; true
Valentina Cortese;Barefoot Contessa, The; true
Valeria Golino;Rain Man; true
Valerie Planche;Brokeback Mountain; true
Van Heflin;Johnny Eager; true
Vanessa Brown;Heiress, The; true
Vanessa Redgrave;Deep Impact; true
Vanessa Redgrave;Howards End; true
Vanessa Redgrave;Julia; true
Velena Papovic;Cast Away; true
